Code Domaine,Domaine,Code zone (M49),Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Code Élément,Élément,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","768","Togo","2020","2020","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","104.250293","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2020","2020","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","104.434885","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2020","2020","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","103.667528","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2020","2020","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","104.31823","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2020","2020","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","103.524682","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2020","2020","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","103.535955","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2020","2020","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","103.235573","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2020","2020","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","103.72001","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2021","2021","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","105.004393","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2021","2021","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","105.167829","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2021","2021","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","105.283558","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2021","2021","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","104.519635","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2021","2021","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","107.358355","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2021","2021","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","108.397528","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2021","2021","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","110.145873","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2021","2021","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","111.368972","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2021","2021","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","110.611434","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2021","2021","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","109.408349","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2021","2021","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","109.313348","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2021","2021","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","109.225934","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","111.393358","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","113.034063","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","114.165216","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","115.435193","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","117.099653","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","117.5892","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","117.980838","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","118.372475","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","117.980838","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","117.197562","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","118.764113","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","120.036935","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","121.407667","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","120.036935","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","120.91812","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","123.463764","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","123.855402","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","124.638677","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","125.617771","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","122.876308","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","122.288852","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","123.072127","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","123.434392","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","124.237249","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","123.747702","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","124.295994","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","124.188294","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","126.626238","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","128.652963","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","129.925785","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","130.591569","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","127.967597","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","126.205228","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","125.128224","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","125.059688","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","125.70589","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2025","2025","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","126.443889","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2025","2025","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","126.935889","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2025","2025","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","126.443889","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2025","2025","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","127.673888","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2025","2025","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","128.657887","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2025","2025","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","130.502886","X","Chiffre de source externe","base year is 2015"
